day	sum	infected	cured	deceased
2691	270047.983591	0.001264	237757.213103	32290.769224
2692	270047.983694	0.001256	237757.213200	32290.769238
2693	270047.983795	0.001248	237757.213297	32290.769251
2694	270047.983896	0.001240	237757.213392	32290.769263
2695	270047.983997	0.001233	237757.213488	32290.769276
2696	270047.984097	0.001225	237757.213582	32290.769289
2697	270047.984196	0.001217	237757.213677	32290.769302
2698	270047.984294	0.001210	237757.213770	32290.769314
2699	270047.984392	0.001202	237757.213863	32290.769327
2700	270047.984490	0.001195	237757.213955	32290.769339
2701	270047.984586	0.001187	237757.214047	32290.769352
2702	270047.984683	0.001180	237757.214138	32290.769364
2703	270047.984778	0.001173	237757.214229	32290.769376
2704	270047.984873	0.001165	237757.214319	32290.769388
2705	270047.984967	0.001158	237757.214409	32290.769400
2706	270047.985061	0.001151	237757.214498	32290.769412
2707	270047.985154	0.001144	237757.214586	32290.769424
2708	270047.985247	0.001137	237757.214674	32290.769436
2709	270047.985339	0.001130	237757.214761	32290.769448
2710	270047.985430	0.001122	237757.214848	32290.769460
2711	270047.985521	0.001115	237757.214934	32290.769471
2712	270047.985611	0.001108	237757.215020	32290.769483
2713	270047.985701	0.001101	237757.215105	32290.769494
2714	270047.985790	0.001095	237757.215190	32290.769506
2715	270047.985879	0.001088	237757.215274	32290.769517
2716	270047.985967	0.001081	237757.215358	32290.769528
2717	270047.986055	0.001074	237757.215441	32290.769540
2718	270047.986141	0.001067	237757.215523	32290.769551
2719	270047.986228	0.001061	237757.215605	32290.769562
2720	270047.986314	0.001054	237757.215687	32290.769573
2721	270047.986399	0.001047	237757.215768	32290.769584
2722	270047.986484	0.001041	237757.215849	32290.769595
2723	270047.986568	0.001034	237757.215929	32290.769605
2724	270047.986652	0.001028	237757.216008	32290.769616
2725	270047.986735	0.001022	237757.216087	32290.769627
2726	270047.986818	0.001015	237757.216166	32290.769637
2727	270047.986900	0.001009	237757.216244	32290.769648
2728	270047.986982	0.001003	237757.216321	32290.769658
2729	270047.987063	0.000996	237757.216398	32290.769669
2730	270047.987144	0.000990	237757.216475	32290.769679
2731	270047.987224	0.000984	237757.216551	32290.769689
2732	270047.987304	0.000978	237757.216626	32290.769699
2733	270047.987383	0.000972	237757.216701	32290.769709
2734	270047.987462	0.000966	237757.216776	32290.769719
2735	270047.987540	0.000960	237757.216850	32290.769729
2736	270047.987617	0.000954	237757.216924	32290.769739
2737	270047.987695	0.000948	237757.216997	32290.769749
2738	270047.987771	0.000942	237757.217070	32290.769759
2739	270047.987848	0.000937	237757.217142	32290.769769
2740	270047.987923	0.000931	237757.217214	32290.769779
2741	270047.987999	0.000925	237757.217286	32290.769788
2742	270047.988074	0.000919	237757.217357	32290.769798
2743	270047.988148	0.000914	237757.217427	32290.769807
2744	270047.988222	0.000908	237757.217497	32290.769817
2745	270047.988295	0.000902	237757.217567	32290.769826
2746	270047.988368	0.000897	237757.217636	32290.769835
2747	270047.988441	0.000891	237757.217705	32290.769845
2748	270047.988513	0.000885	237757.217774	32290.769854
2749	270047.988585	0.000880	237757.217842	32290.769863
2750	270047.988656	0.000874	237757.217909	32290.769872
2751	270047.988727	0.000869	237757.217976	32290.769881
2752	270047.988797	0.000863	237757.218043	32290.769890
2753	270047.988867	0.000858	237757.218110	32290.769899
2754	270047.988936	0.000853	237757.218175	32290.769908
2755	270047.989005	0.000847	237757.218241	32290.769917
2756	270047.989074	0.000842	237757.218306	32290.769926
2757	270047.989142	0.000836	237757.218371	32290.769934
2758	270047.989210	0.000831	237757.218435	32290.769943
2759	270047.989277	0.000826	237757.218499	32290.769952
2760	270047.989344	0.000821	237757.218563	32290.769960
2761	270047.989410	0.000815	237757.218626	32290.769969
2762	270047.989476	0.000810	237757.218689	32290.769977
2763	270047.989542	0.000805	237757.218751	32290.769986
2764	270047.989607	0.000800	237757.218813	32290.769994
2765	270047.989672	0.000795	237757.218875	32290.770002
2766	270047.989736	0.000790	237757.218936	32290.770011
2767	270047.989800	0.000785	237757.218997	32290.770019
2768	270047.989864	0.000780	237757.219057	32290.770027
2769	270047.989927	0.000775	237757.219117	32290.770035
2770	270047.989990	0.000770	237757.219177	32290.770043
2771	270047.990052	0.000766	237757.219236	32290.770051
2772	270047.990114	0.000761	237757.219295	32290.770059
2773	270047.990176	0.000756	237757.219353	32290.770067
2774	270047.990237	0.000752	237757.219411	32290.770075
2775	270047.990298	0.000747	237757.219469	32290.770082
2776	270047.990359	0.000743	237757.219526	32290.770090
2777	270047.990419	0.000738	237757.219583	32290.770098
2778	270047.990479	0.000734	237757.219640	32290.770105
2779	270047.990538	0.000729	237757.219696	32290.770113
2780	270047.990597	0.000725	237757.219752	32290.770121
2781	270047.990656	0.000720	237757.219807	32290.770128
2782	270047.990714	0.000716	237757.219863	32290.770135
2783	270047.990772	0.000712	237757.219917	32290.770143
2784	270047.990829	0.000707	237757.219972	32290.770150
2785	270047.990887	0.000703	237757.220026	32290.770158
2786	270047.990943	0.000699	237757.220080	32290.770165
2787	270047.991000	0.000694	237757.220134	32290.770172
2788	270047.991056	0.000690	237757.220187	32290.770179
2789	270047.991112	0.000686	237757.220240	32290.770186
2790	270047.991167	0.000681	237757.220293	32290.770193
